id,observed_on,place_guess,latitude,longitude,place_county_name,place_state_name,scientific_name,common_name
21570118,2008-01-03,"Everglades National Park, Monroe County, US-FL, US",25.1588134271,-80.9174839587,Monroe,Florida,Crocodylus acutus,American Crocodile
21608962,2019-03-25,"Florida, US",25.647817256,-80.6439361993,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
21645759,2019-03-26,"Everglades National Park, Monroe County, US-FL, US",25.0061545348,-80.8549340808,Monroe,Florida,Crocodylus acutus,American Crocodile
21685967,2019-03-14,"Everglades National Park, Monroe County, US-FL, US",25.1741924979,-80.8214406751,Monroe,Florida,Crocodylus acutus,American Crocodile
21685968,2019-03-14,"Everglades National Park, Monroe County, US-FL, US",25.0597327298,-80.8350702184,Monroe,Florida,Crocodylus acutus,American Crocodile
21773096,2019-03-12,"Everglades National Park, Monroe County, US-FL, US",25.1129132774,-80.8738859095,Monroe,Florida,Crocodylus acutus,American Crocodile
21836603,2019-03-31,"Everglades National Park, Monroe County, US-FL, US",25.1939821424,-80.8699989645,Monroe,Florida,Crocodylus acutus,American Crocodile
21878548,2019-03-31,"Everglades National Park, Monroe County, US-FL, US",25.1540356707,-80.8265797385,Monroe,Florida,Crocodylus acutus,American Crocodile
21885152,2019-03-15,"Everglades National Park, Monroe County, US-FL, US",25.107633385,-80.9890950857,Monroe,Florida,Crocodylus acutus,American Crocodile
21885156,2019-03-15,"Everglades National Park, Monroe County, US-FL, US",25.1294559863,-80.9787242446,Monroe,Florida,Crocodylus acutus,American Crocodile
21885158,2019-03-15,"Everglades National Park, Monroe County, US-FL, US",25.0347320262,-80.9659798813,Monroe,Florida,Crocodylus acutus,American Crocodile
21885159,2019-03-15,"Everglades National Park, Monroe County, US-FL, US",25.0423546219,-80.9411897704,Monroe,Florida,Crocodylus acutus,American Crocodile
21888417,2019-03-15,"Everglades National Park, Monroe County, US-FL, US",25.1000389667,-80.9715000277,Monroe,Florida,Crocodylus acutus,American Crocodile
21888419,2019-03-15,"Everglades National Park, Monroe County, US-FL, US",25.0764199513,-80.9189362127,Monroe,Florida,Crocodylus acutus,American Crocodile
21888424,2019-03-15,"Everglades National Park, Monroe County, US-FL, US",25.0386669524,-80.9524020474,Monroe,Florida,Crocodylus acutus,American Crocodile
21897144,2019-03-25,United States,25.6092668622,-80.1061427742,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
22070795,2019-04-01,"Florida, US",25.6096305788,-80.2015595573,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
22102927,2019-04-06,"Florida, US",26.1111994155,-81.7784895952,Collier,Florida,Crocodylus acutus,American Crocodile
22174812,2019-02-24,United States,25.6226862076,-80.038191406,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
22181229,2019-04-04,"Miami-Dade County, US-FL, US",25.5893341751,-80.3809240953,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
22526067,2019-04-12,"Everglades National Park, Monroe County, US-FL, US",25.1147502111,-80.8933927749,Monroe,Florida,Crocodylus acutus,American Crocodile
22623136,2019-04-17,"Florida, US",25.6991979507,-80.7512640548,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
22727011,2018-07-01,"Everglades National Park, Monroe County, US-FL, US",25.1807298603,-80.8696463775,Monroe,Florida,Crocodylus acutus,American Crocodile
22727116,2018-07-01,"Everglades National Park, Monroe County, US-FL, US",25.0761403448,-80.8679128777,Monroe,Florida,Crocodylus acutus,American Crocodile
22875663,2019-04-21,"Everglades National Park, Monroe County, US-FL, US",25.0501245419,-80.8109527764,Monroe,Florida,Crocodylus acutus,American Crocodile
23758086,2019-04-28,"Everglades National Park, Monroe County, US-FL, US",25.1352064072,-80.9187685916,Monroe,Florida,Crocodylus acutus,American Crocodile
23805251,2017-03-25,United States,25.6807227606,-80.3035715356,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
23850056,2019-04-28,United States,25.7425253835,-80.0154326759,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
24403669,2015-03-21,"Everglades National Park, Monroe County, US-FL, US",25.1160239614,-80.8985511614,Monroe,Florida,Crocodylus acutus,American Crocodile
24489301,2019-05-03,United States,25.781116231,-80.0955084052,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
24634565,2019-05-05,"Everglades National Park, Monroe County, US-FL, US",25.1467362736,-80.9892511493,Monroe,Florida,Crocodylus acutus,American Crocodile
24634568,2019-05-05,"Everglades National Park, Monroe County, US-FL, US",25.1737497084,-80.8200822945,Monroe,Florida,Crocodylus acutus,American Crocodile
24792251,2019-05-08,"Florida, US",25.6223835896,-80.2483932605,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
25103450,2019-05-13,"Everglades National Park, Monroe County, US-FL, US",25.1925683476,-80.9235730086,Monroe,Florida,Crocodylus acutus,American Crocodile
